Unnamed: 0,timestampRecorded,tank1Level,tank2Level,tank3Level,tank4Level,tank5Level,tank1Volume,tank2Volume,tank3Volume,tank4Volume,tank5Volume,flowRate,pressureTrashCatchInlet,pressureManifoldInlet,totalVolume,EQT_DEV_RUN_NAME,EQT_DEV_RUN_UID,Gel_Total,InletFlowRate,depth,weightTare,Pipe_On_Pipe_Flow,FlowRate,Drill_Pressure,Biocide_Total,weight,circulationPressure,Friction_Reducer_Total,Friction_Reducer_Conc,time,Gel_Conc,Pipe_On_Pipe_Conc,date,Friction_Reducer_Flow,wellheadPressure,Water_Flow,Temperature,speed,Total,Pipe_On_Pipe_Total,Biocide_Conc,Biocide_Flow,Gel_Flow
1757847,1721848108503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,4.3536000000000004e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.84167,0.0,2144.0,0.0,0.0,0.0,0.0
225002,1721683698575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,-13.9,775.3047,0.0,0.0,0.0,0.0,775.3047,0.0,0.0,0.0,172819.0,0.0,0.0,72224.0,0.0,20.84947,0.0,0.0,-8.526513e-14,0.0,0.0,0.0,0.0,0.0
358011,1721697826144,80.67342,70.0813,79.625465,78.4139,0.0,383.30948,329.7769,338.0209,388.2556,0.0,0.0,4.4660000000000006e-42,6e-45,1439.3629,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188119,1721679392157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,70.069626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3352316,1722022016003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,1672.9487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.8625,0.0,2352.0,0.0,0.0,0.0,0.0
3990139,1722092979420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,29.483387,0.0,0.0,0.0,1.0581071,0.0,6378.8496,29.495884,0.0,0.0,531.29346,0.0,0.0,0.0,0.0,0.0,13.252091,0.0,4.4232826,0.0,0.0,0.0,16.211008,0.0,0.0,0.0
2511877,1721928325367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,5890.511,0.0,0.0,0.0,13.733745,0.0,0.0,0.0,0.0,0.0,9.744058,0.0,4.061479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3204859,1722002735208,73.41616,74.14167,77.177795,72.946304,0.0,346.6313,350.298,329.36105,365.87448,0.0,0.0,4.707e-42,4.0230000000000005e-42,1392.1649,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118122,1721670612157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,23.446968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3740136,1722063278160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,51.45131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737606,1721845959153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,59.869793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446752,1721814189163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,59.842663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4122018,1722110759153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,69.002625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2741100,1721952660152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,50.212498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726258,1721736944757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,12.334815,0.0,0.0,0.0,0.0,0.0,7187.333,12.3400135,0.0,0.0,20.581715,0.0,0.0,0.0,0.0,0.0,6.3394556,0.0,3.5241737,0.0,0.0,0.0,0.0,0.0,3.8029974,3.8029974
3541678,1722042211163,60.497944,61.48645,62.35844,62.703453,0.0,281.34262,286.33853,276.0192,322.09518,0.0,0.0,4.4720000000000006e-42,3.85e-42,1165.7955,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2382665,1721914608156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,66.12714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418848,1721810555501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,29.35626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.7375,0.0,2096.0,0.0,0.0,0.0,0.0
14594,1721657628153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135043,1721672742284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,-13.9,641.8048,0.0,0.0,0.0,0.0,641.8048,0.0,0.0,0.0,142542.0,0.0,0.0,72224.0,0.0,0.0,0.0,0.0,-8.526513e-14,0.0,0.0,0.0,0.0,0.0
2346171,1721910732279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,8.197e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.09583,0.0,2160.0,0.0,0.0,0.0,0.0
39633,1721661387168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3550039,1722043098616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,87.90784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.57917,0.0,2400.0,0.0,0.0,0.0,0.0
3076821,1721988543328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,14660.92,8797.635,0.0,0.0,0.0,0.0,8797.635,5482.364,0.0,0.0,60905.0,0.0,0.0,72624.0,0.0,2610.638,0.0,0.0,-0.2352936,0.0,0.0,0.0,0.0,0.0
286124,1721690193156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.02000427,3754.304,0.0,0.0,0.0,0.0,3754.304,0.0,0.0,0.0,191634.0,0.0,0.0,72224.0,0.0,0.0,0.0,0.0,-6.775736e-14,0.0,0.0,0.0,0.0,0.0
1973493,1721871015243,72.46671,73.08889,76.18211,67.14656,0.0,341.8175,344.9931,325.82352,341.33023,0.0,0.0,4.606e-42,4.701e-42,1353.9644,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3521646,1722040084505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,16897.2,26132.86,0.0,0.0,0.0,0.0,26132.86,5705.495,0.0,0.0,202805.0,0.0,0.0,72624.0,0.0,2522.205,0.0,0.0,0.9387679,0.0,0.0,0.0,0.0,0.0
599529,1721723476256,70.90504,71.11292,74.47202,77.6921,0.0,333.94006,334.99072,319.78802,385.33762,0.0,0.0,4.5290000000000004e-42,5.905e-42,1374.0564,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4015155,1722096352053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,11663.9,46316.53,0.0,0.0,0.0,0.0,46316.53,5686.901,0.0,0.0,120554.0,0.0,0.0,72724.0,0.0,3135.231,0.0,0.0,-2.939657e-12,0.0,0.0,0.0,0.0,0.0
448119,1721707402153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,70.123886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2922254,1721972132503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,89.020805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.229164,0.0,2240.0,0.0,0.0,0.0,0.0
4030170,1722098377154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,61.081474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203031,1721787617152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,60.01447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664265,1721730354496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,5.3645144,0.0,0.0,0.0,0.0,0.0,6877.5015,5.3697214,0.0,0.0,8.978316,0.0,0.0,0.0,0.0,0.0,6.3954806,0.0,3.5464456,0.0,0.0,0.0,0.0,0.0,3.8424006,3.8424006
3400178,1722027096169,60.039864,59.117256,59.07602,66.50238,0.0,279.02747,274.36462,259.78107,338.56024,0.0,0.0,4.6140000000000005e-42,5.3380000000000003e-42,1151.7334,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587149,1721722159836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,9645.819,13971.95,0.0,0.0,0.0,0.0,13971.95,7190.16,0.0,0.0,40921.0,0.0,0.0,72324.0,0.0,4689.13,0.0,0.0,-0.1994369,0.0,0.0,0.0,0.0,0.0
1889416,1721862086503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,6.431300000000001e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8125,0.0,2144.0,0.0,0.0,0.0,0.0
2603623,1721938063784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,11153.16,26512.92,0.0,0.0,0.0,0.0,26512.92,5523.259,0.0,0.0,160744.0,0.0,0.0,72524.0,0.0,1231.539,0.0,0.0,13.84474,0.0,0.0,0.0,0.0,0.0
1061416,1721772565761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,12394.94,48716.53,0.0,0.0,0.0,0.0,48716.53,6080.383,0.0,0.0,180926.0,0.0,0.0,72324.0,0.0,3093.403,0.0,0.0,-44.51362,0.0,0.0,0.0,0.0,0.0
797380,1721744505137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,11044.84,20371.55,0.0,0.0,0.0,0.0,20371.55,3320.192,0.0,0.0,102146.0,0.0,0.0,72324.0,0.0,3540.279,0.0,0.0,-6.821665e-12,0.0,0.0,0.0,0.0,0.0
1622433,1721833571166,62.64806,63.554867,66.705696,67.295235,0.0,292.2093,296.7923,292.31076,341.9695,0.0,0.0,4.431e-42,4.6050000000000005e-42,1223.2819,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3307392,1722017246225,67.015976,67.52581,67.90333,83.87104,0.0,314.28473,316.69772,296.54797,410.01675,0.0,0.0,4.643e-42,4.036e-42,1337.6075,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2765356,1721955261503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,294.9567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.14167,0.0,2176.0,0.0,0.0,0.0,0.0
927699,1721758355253,59.78709,60.9228,63.998047,67.478935,0.0,277.9391,283.46252,282.70184,342.58347,0.0,0.0,4.6480000000000006e-42,4.913e-42,1186.6869,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068606,1721773330155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,51.053444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052657,1721879423157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,59.89692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3553779,1722043495258,57.132538,59.898205,71.346016,60.367477,0.0,264.29318,278.40103,308.7282,311.81693,0.0,0.0,4.606e-42,3.9010000000000004e-42,1163.2394,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387922,1721701003294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,146.64,2594.804,0.0,0.0,0.0,0.0,2594.804,46.83706,0.0,0.0,221643.0,0.0,0.0,72224.0,0.0,17.4929,0.0,0.0,-4.496314e-14,0.0,0.0,0.0,0.0,0.0
2852875,1721964557139,59.624454,60.974316,64.079666,56.42566,0.0,276.92798,283.75018,283.01987,294.21545,0.0,0.0,4.643e-42,3.887e-42,1137.9135,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4020293,1722097045170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,59.435757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025902,1721876582500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,39.62322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.82083,0.0,2160.0,0.0,0.0,0.0,0.0
527065,1721715775209,76.798775,77.647354,82.89938,77.74348,0.0,363.727,368.01575,349.60403,385.54825,0.0,0.0,4.3930000000000005e-42,3.7220000000000004e-42,1466.895,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801302,1722069773991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,1.0539644,0.0,0.0,0.0,1.2040529,0.0,6787.699,1.0609843,0.0,0.0,444.86496,0.0,0.0,0.0,0.0,0.0,15.079372,0.0,5.022232,0.0,0.0,0.0,9.347036,0.0,6.031064,6.031064
3305010,1722016962154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,70.18718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303380,1721798283204,73.73038,74.33769,77.31434,67.33794,0.0,348.21933,351.2887,329.84415,342.15314,0.0,0.0,4.4590000000000004e-42,4.619e-42,1371.5054,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2587399,1721936341275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,10959.64,27127.05,0.0,0.0,0.0,0.0,27127.05,5159.553,0.0,0.0,153901.0,0.0,0.0,72524.0,0.0,1569.584,0.0,0.0,7.901457,0.0,0.0,0.0,0.0,0.0
3883386,1722078591158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,14.40135,0.0,0.0,0.0,1.0836476,0.0,6096.1973,14.408369,0.0,0.0,478.22678,0.0,0.0,0.0,0.0,0.0,13.545145,0.0,4.5243526,0.0,0.0,0.0,12.013547,0.0,5.4173307,5.4173307
1373770,1721805765156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,60.023514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925170,1721865884163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,60.493717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230186,1721790503937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,14881.08,20414.95,0.0,0.0,0.0,0.0,20414.95,6037.316,0.0,0.0,230825.0,0.0,0.0,72324.0,0.0,3148.399,0.0,0.0,-6.819903e-12,0.0,0.0,0.0,0.0,0.0
308651,1721692584254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,28.632893,0.0,0.0,0.0,0.0,0.0,9826.001,27.63229,0.0,0.0,339.2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056057625,0.0,0.0,0.0,983.3541,0.0,0.0,0.0
2732872,1721951785763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,12236.72,28218.56,0.0,0.0,0.0,0.0,28218.56,5480.319,0.0,0.0,195627.0,0.0,0.0,72524.0,0.0,1126.065,0.0,0.0,-2.527997e-12,0.0,0.0,0.0,0.0,0.0
1383514,1721806800508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,40.680347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.975,0.0,2096.0,0.0,0.0,0.0,0.0
3763220,1722065730021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,18251.0,67199.81,0.0,0.0,0.0,0.0,67199.81,6420.703,0.0,0.0,33530.0,0.0,0.0,72724.0,0.0,2723.922,0.0,0.0,-23.74962,0.0,0.0,0.0,0.0,0.0
3899267,1722080730193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,17.671848,0.0,0.0,0.0,1.0836476,0.0,6303.1953,17.678867,0.0,0.0,486.40262,0.0,0.0,0.0,0.0,0.0,13.553765,0.0,4.5110197,0.0,0.0,0.0,12.666656,0.0,5.420913,5.420913
204759,1721681476141,81.80483,71.2012,80.701775,78.32439,0.0,389.02762,335.4369,341.8289,387.89755,0.0,0.0,4.722e-42,0.0,1454.1909,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3738132,1722063066904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,1.0727017,0.0,5828.364,0.0,0.0,0.0,418.04965,0.0,0.0,0.0,0.0,0.0,13.411548,0.0,4.4723563,0.0,0.0,0.0,7.2049136,0.0,0.0,0.0
954492,1721761202213,61.907936,63.182808,67.199394,61.61025,0.0,288.46872,294.91193,294.05746,317.2851,0.0,0.0,4.5570000000000006e-42,4.628e-42,1194.7231,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893803,1721754754155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,60.0416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503421,1721820918503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,54.8913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.95417,0.0,2112.0,0.0,0.0,0.0,0.0
3166400,1721998055173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,65.593636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
